,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
LINGO1,2.4253752,-2.6491668,-1.5094376,3.1108966,4.5718966,1.2592844,-1.2892432,0.4252665,-2.293169,2.7945707,-4.9959335,4.899298,1.3875813,-1.4167004,-6.6715384,1.1778524,-4.531851,-3.9361117,-5.9112306,1.7370987,2.9855132,2.6800463,-4.4915233,1.4125577,2.75038,5.7863955,2.268224,3.2892237,-5.752648,-1.2235723,1.9359907,-0.93875426
PRODH,0.49441352,-3.4984274,-1.6487055,4.7752776,6.4848394,1.6116521,-1.4880872,-2.6938992,-3.4369357,3.3992276,-7.066786,4.530078,-0.6726116,-5.1196327,-7.736019,0.7455387,-5.4477777,-5.3071504,-4.691908,-0.8734145,-1.7783713,3.2261918,-4.051031,-2.0318525,1.2470634,4.747504,0.7092935,-0.44886512,-5.5225334,-1.7768521,0.2295864,0.9932166
COMT,1.3394092,-4.5229926,0.27796274,6.2934203,5.4249682,1.4582112,-1.1362474,-1.8728245,-4.4710636,5.0527472,-9.70134,6.3221593,1.6091225,-2.7257512,-8.818427,1.4305403,-5.0182815,-8.047878,-5.1167274,1.1429415,-2.0476692,3.1691995,-6.5573473,-2.5230396,1.396596,7.6551704,2.3462558,1.0512904,-7.103089,-2.3571725,0.79431534,-0.33045897
NOS1AP,1.9827962,-1.9071959,-1.0166415,4.7424617,4.339216,0.76395106,-2.3249683,0.59148204,-4.831975,2.9836211,-6.596536,4.4009852,-1.3909547,0.6223143,-6.388178,-0.96430284,-4.6759977,-5.3616257,-5.8465066,4.384844,0.27020422,2.8244274,-4.323207,-0.80597126,0.6681808,7.585961,3.559851,3.40587,-5.994381,-3.405027,6.094992,-1.3341409
AGT,1.8555529,-4.0894365,0.1418013,5.5275183,4.613809,1.2338576,-1.3359108,-1.3492796,-3.9160972,4.1782684,-8.551211,6.1105404,2.5028725,-1.1854321,-7.700346,1.7390684,-3.9590762,-7.5619707,-5.2548695,1.8008344,-0.38990727,2.7480073,-6.2534366,-1.1889151,1.9684004,7.217724,2.3772616,1.9212021,-6.6692767,-1.6580089,1.5382656,-1.0992781
CPX-168,3.0014963,-1.3837659,-0.6047676,5.8210607,5.0879064,1.2270159,-2.296009,1.3175715,-5.332026,3.2045295,-7.498661,5.456625,-0.7545676,2.5157418,-7.344678,-1.9386274,-4.0121713,-6.9320965,-7.274835,6.122858,0.84895563,2.3153408,-5.342704,-0.37324646,1.3329722,8.934846,4.1359887,4.3990426,-7.706923,-3.6934848,8.530848,-2.4602826
CPX-187,3.0072236,-1.6971322,-0.711222,5.6962233,5.3909454,1.0748924,-2.2474744,0.75804126,-4.9008837,3.001223,-7.2284923,5.5465765,-0.8314643,1.4813746,-7.6612496,-1.5235333,-4.2009892,-6.45045,-7.2364106,5.416531,1.1765362,2.6300697,-5.2491245,-0.32317653,1.4154363,8.717339,3.9154627,4.2099733,-7.6448855,-3.2484477,7.9216924,-2.1199684
CPX-2170,2.9131308,-1.6489916,-0.6227963,5.9763165,5.1393447,1.0638618,-2.3694003,1.1746306,-5.6316338,3.320252,-7.7258945,5.683294,-0.8748384,1.8163893,-7.6821427,-1.8590728,-4.2724833,-6.9730663,-7.4760137,6.1013093,0.8690523,2.5294926,-5.4760475,-0.8076679,1.0565578,9.330028,4.340028,4.47627,-7.815312,-3.9136596,8.722641,-2.3266623
CPX-218,2.849534,-1.8223543,-0.59074384,5.8424697,5.189208,1.2751791,-2.1849394,0.78951186,-5.134126,3.4513428,-7.7687984,5.522051,-0.44216818,1.8288544,-7.537774,-1.4425513,-4.155094,-7.0508485,-6.987921,5.391654,0.5060963,2.4842727,-5.469334,-0.49907514,1.452438,8.748728,3.8366976,3.9711003,-7.696224,-3.3826988,7.499199,-2.154831
CPX-2180,2.9125295,-1.6807327,-0.4993021,5.953351,5.010653,1.281951,-2.204283,1.0079502,-5.285117,3.3743002,-7.7789764,5.627562,-0.45690554,2.422834,-7.490071,-1.6683236,-3.9521406,-7.2729616,-7.0648346,5.7981153,0.490232,2.4528499,-5.659623,-0.47506526,1.4050587,8.942934,4.0377364,4.179773,-7.8063536,-3.5817072,7.9675956,-2.4158306
CPX-2192,3.0246415,-1.8058537,-0.6814556,5.906086,5.5562553,1.2174295,-2.1541262,0.54250324,-4.8886476,3.178278,-7.47901,5.689913,-0.49580538,1.2653012,-7.8671227,-1.3590269,-4.191513,-6.7753143,-7.242043,5.283383,0.94343346,2.6773198,-5.443145,-0.40147594,1.6245859,8.889112,3.7344537,4.0309434,-7.899526,-3.1355906,7.585925,-2.0271215
CPX-2193,2.9190662,-1.6368387,-0.56631625,5.918142,5.170354,1.2137755,-2.2466676,0.9045148,-5.299293,3.3146846,-7.625508,5.5575047,-0.6716466,1.7946408,-7.5475225,-1.6309868,-4.154416,-7.035676,-7.139858,5.704064,0.5801941,2.5648613,-5.3701677,-0.59111077,1.3364275,8.980062,3.9737682,4.149177,-7.7434525,-3.5477047,8.0427685,-2.2337213
CPX-240,2.9286313,-1.3886333,-0.72403514,5.817888,5.0251813,1.0981462,-2.4294078,1.4154873,-5.6662803,3.3228283,-7.5698543,5.5528183,-0.9657996,2.1722102,-7.382991,-2.0552013,-4.125627,-7.0348334,-7.4938107,6.252506,0.843025,2.5685403,-5.3657374,-0.5672975,1.1560868,9.237777,4.353752,4.6153383,-7.7242875,-4.0004563,8.897425,-2.5318334
CPX-117,1.1146837,-3.5430515,0.45378485,5.440194,3.5622935,1.3464326,-1.3427981,-0.9362678,-4.3066587,3.9362316,-8.490533,5.4026275,1.851126,-0.70283157,-6.8035526,1.4894304,-3.7821496,-7.5478473,-4.360141,2.0340219,-1.6666995,2.6306586,-5.9163647,-1.5146306,1.190863,7.104446,2.115846,1.4372422,-5.8409014,-2.032222,1.7746552,-1.2206295
CPX-122,1.1294727,-3.214902,0.100814916,4.8378086,3.5650005,1.3981256,-1.4088757,-0.6851746,-3.927397,3.6087677,-7.6313677,4.938487,1.5446299,-0.8259997,-6.3034406,1.487352,-3.9327607,-6.6957006,-4.320506,1.8274899,-1.0073209,2.6234837,-5.2661843,-0.9052963,1.3826789,6.4626503,1.9000354,1.5160638,-5.489086,-1.8272184,1.6657505,-1.0765961
GNAI3,2.1789603,-3.750689,-0.0680431,5.688359,4.924151,1.2523698,-1.4871361,-0.8352282,-4.3458524,4.2044244,-8.667908,6.225358,1.554022,-0.77989954,-8.199707,1.0012149,-4.466266,-7.2482333,-5.777146,2.671289,-0.25611725,2.8541884,-6.3221364,-1.2554438,1.6953732,7.9663787,3.0941932,2.5011299,-7.149838,-2.3659663,3.0725791,-1.107279
PITX3,2.8360112,-4.5664625,-1.1190667,4.2269993,6.249429,0.5580991,-1.7563249,-4.7566442,0.32820088,1.4801711,-4.7320747,3.5989683,0.2053773,-4.9102945,-8.878386,1.8536814,-4.886667,-3.6981525,-3.8677106,-2.9039648,0.023073642,2.0832324,-3.6109843,0.7867879,2.97347,3.297227,-0.23167938,-1.144947,-5.9246573,3.0625353,-0.8293074,2.3676138
CPX-2203,2.912862,-1.599843,-0.58663666,5.8478293,5.22003,1.2541499,-2.2498045,1.0079409,-5.293343,3.3796163,-7.6715894,5.4674416,-0.57715786,2.1141846,-7.405965,-1.7520639,-4.085725,-7.0756583,-7.160786,5.763613,0.5359153,2.350983,-5.4193053,-0.49269328,1.4191749,8.831446,3.93332,4.1266785,-7.6771564,-3.5204275,8.090221,-2.2868133
AGTR2,2.158728,-3.9339976,-0.024068367,5.570737,5.6122103,1.3987441,-1.1974397,-1.4580221,-3.7832458,4.254106,-8.91562,6.195878,2.4394772,-1.3276144,-8.541394,1.4535388,-4.254253,-7.6065173,-5.6429477,1.9022577,-0.74361455,2.8355656,-6.741049,-1.1364197,2.3972266,7.866118,2.4497488,1.9689038,-7.209247,-1.4892215,1.8712724,-0.89722663
GLP1R,2.2957697,-4.766088,-1.1178938,4.587232,6.1005883,0.20603205,-2.024316,-1.4851178,-3.7499824,4.1857796,-7.4204283,6.5039515,0.51686174,-4.202287,-8.543686,1.2951474,-5.4997015,-5.240622,-6.389548,1.0963268,1.76476,3.5792606,-5.328336,-0.9122856,1.9520248,6.9701777,3.4075513,2.9013693,-6.45423,-1.7693374,2.2231004,-0.07405413
PIP4K2A,1.1214793,-1.7116381,-1.0718392,2.8875108,3.6265864,1.208125,-1.6294669,-0.78688926,-1.9232166,1.6533732,-3.8769562,2.7182398,0.27566755,-1.0889181,-4.5995173,0.836648,-3.598572,-3.8236191,-3.8273406,0.5530761,0.6540379,2.6207871,-3.2627485,0.9714127,2.065296,3.641891,0.5947377,1.4076744,-3.9744456,-0.35548434,1.4882932,-0.16848768
MTHFR,-0.4887282,-4.0390573,-1.9850088,4.718083,7.4964266,1.7275579,-1.864552,-3.0021875,-4.1178646,4.013386,-7.4266353,3.9291112,-2.0216825,-7.4961386,-7.532078,0.451332,-6.717846,-5.2168293,-4.2392755,-2.2679052,-3.2323573,3.4164777,-3.386628,-3.0666802,0.91477716,3.906605,0.12612745,-1.5717013,-4.879708,-2.2164292,-1.0773377,2.1265063
TH,1.4575745,-4.5825486,0.46821752,6.410967,4.5982127,1.4023019,-1.1958872,-1.3647383,-4.906515,5.097017,-10.167704,6.6565185,2.0125594,-1.6692717,-8.742339,1.6036044,-4.6981015,-8.522216,-5.257156,1.8863876,-1.7296298,3.233343,-6.961227,-2.41703,1.1378468,8.203698,2.8681045,1.6790986,-7.2854424,-2.6636019,1.5233996,-0.96280664
DRD3,2.9381585,-3.2325642,-0.7216356,5.572802,6.523803,1.200123,-1.7405921,-0.56833047,-4.101567,3.8602872,-7.846472,6.4235983,0.50349456,-1.3389757,-8.788637,0.11213382,-4.910675,-6.1660547,-7.1428,3.1730216,1.5586269,2.95319,-5.661124,-0.51841044,2.142958,8.124615,3.4497273,3.3856344,-7.7212896,-2.365489,4.761132,-1.0949616
CPX-7724,1.7564447,-4.780875,0.18478483,6.1256742,5.1726365,0.8208276,-1.4858975,-2.0275247,-4.863916,4.717041,-10.128967,7.0081544,1.8810674,-2.539091,-9.451054,1.8272082,-4.996271,-8.664388,-6.024384,1.6765244,-1.4786202,3.3292563,-7.22815,-2.5651188,1.5723577,8.536875,3.0398233,1.5503676,-7.2700596,-2.141878,2.143439,-0.60694927
DBH,2.759372,-4.137452,-0.66689134,5.518322,6.7747107,1.2427772,-1.5768174,-1.8886284,-3.0296807,4.107108,-8.170589,6.377046,1.3428749,-2.076821,-9.138766,0.876849,-5.0002913,-7.108816,-6.336768,1.4491627,0.36988038,3.1697288,-6.4135637,0.025375608,2.8478394,7.2664833,2.6323397,2.5346029,-7.6235795,-1.1764123,2.4846005,-0.43952885
DRD1,2.980628,-2.5963454,-1.1194608,5.5956492,6.396144,1.3216376,-2.1206517,-0.25563353,-4.1931467,3.514022,-7.206982,5.945922,-0.059730545,-0.5352573,-8.3066,-0.74469393,-4.7348504,-6.510633,-7.3813896,3.6427653,1.2259637,2.8725424,-5.6459775,0.22877245,2.257689,8.001402,3.3025029,3.7446585,-7.7312274,-2.64763,6.207789,-1.3808552
GRM2,2.7653465,-3.76141,-0.47056705,5.8239965,5.201281,0.829227,-1.9558929,-0.49741316,-4.5501995,4.1083107,-8.7502365,6.179533,0.42039597,-0.23972966,-8.680654,0.4189686,-5.0418983,-7.1747165,-6.6426535,3.5639176,0.9114005,3.1287055,-6.0376573,-0.873655,1.6058197,8.715241,3.9680705,3.8927834,-7.843347,-2.666668,4.5061564,-1.2091949
POMC,1.9353305,-4.3549423,0.25124684,5.986838,4.6829743,1.2308903,-1.3158655,-1.1914474,-4.532849,4.747572,-9.515128,6.4434786,2.1938913,-0.94948655,-8.465246,1.4098405,-4.3071656,-8.118568,-5.509868,2.2476428,-1.0311658,2.9879463,-6.80024,-1.7451981,1.6900992,8.040495,2.988401,2.1464343,-7.2438345,-2.2827296,2.1228888,-1.1515555
CPX-4101,1.9877496,-0.5360083,-1.0756197,4.027291,3.8566322,0.68209857,-2.757263,2.0718167,-5.179567,2.6714978,-5.946852,3.7337546,-1.4022841,2.3450196,-4.864653,-2.2630386,-3.7040691,-5.9397326,-6.27973,5.6510744,0.33059365,2.2064755,-3.7682614,-0.0039109476,0.8070129,7.1392956,3.568837,4.265691,-5.242083,-3.6614013,8.03565,-2.3492792
CPX-909,1.861872,-0.91797495,-1.0614493,3.9855301,3.8879216,0.61794853,-2.7437344,1.9725475,-5.2128267,2.881695,-6.069543,3.8881545,-1.3068677,1.7685214,-5.0804267,-1.9554085,-3.9608667,-5.854367,-6.189895,5.2953305,0.35402706,2.3067575,-3.839604,-0.16699378,0.7949572,7.0747185,3.5457366,4.1688304,-5.191523,-3.6550667,7.49632,-2.1254866
GPSM2,2.4013371,-4.1909156,-0.31315708,5.5819693,6.4026165,1.2387513,-1.4109344,-2.2837443,-3.4643803,4.0050263,-8.605487,6.4837894,2.120785,-2.8532078,-9.346346,1.602067,-4.6651278,-7.41539,-6.266403,1.1189895,-0.24553698,3.0951507,-6.707726,-1.080767,2.60954,7.6502028,2.174377,1.6548724,-7.532235,-0.9145254,1.923616,-0.31068996
CXCR4,0.51918584,-3.0687623,0.5074057,4.7746882,2.450148,1.1279598,-1.5907345,-0.33891508,-4.5903707,3.7121463,-7.6831193,4.8429675,1.5518328,-0.81617904,-5.282287,1.5689237,-3.4010572,-7.0135403,-3.974198,1.8450139,-1.1474415,2.6853933,-4.892922,-1.4098209,0.6816701,6.068499,2.0105705,1.5140369,-4.554016,-2.359247,1.5040059,-1.4743683
RGS4,2.201166,-3.4605947,-0.73772967,4.8224726,4.7454014,0.91549474,-1.7368697,-0.265347,-4.2421603,3.8431551,-7.381897,5.878692,0.59008545,-1.3470095,-7.738277,0.59924203,-4.664547,-5.71593,-6.1063404,2.7091956,1.2601205,3.0001156,-5.1921334,-0.9039213,1.3397986,7.4179463,3.5045772,3.1523871,-6.578423,-2.6199565,3.6207757,-1.1044751
DDC,2.2615411,-3.562925,-1.0943133,5.545703,7.194372,1.5415785,-1.4574469,-2.1939673,-3.050735,3.659588,-7.3373046,5.9244065,0.18132395,-3.2744737,-9.281016,0.43782938,-5.1873045,-5.969843,-6.1511097,0.43977275,0.19876653,3.308952,-5.4186883,-0.6110331,2.2370088,6.4156113,1.7886498,1.3625385,-7.4899025,-1.3953053,2.078762,-0.16843551
DISC1,1.6158435,-3.9841874,0.49159235,6.1345625,4.2965703,1.5576999,-1.1092645,-1.1526945,-4.7224436,4.8023267,-9.921767,5.986756,2.2193415,-0.26696736,-8.071973,1.3956017,-4.2698903,-8.594361,-4.9041862,2.4545958,-2.3388157,2.747439,-6.838951,-2.0010083,1.4890918,8.120423,2.6932836,1.5447685,-7.066401,-2.3747816,1.8750192,-1.1882931
CPX-285,2.0212073,-3.7269034,0.45001993,6.3652754,4.1758623,1.3870735,-1.3589312,-0.19474684,-5.3394694,4.8154945,-10.063246,6.472543,1.904123,0.8654874,-8.165619,0.8242671,-4.1801314,-8.73597,-5.6312494,3.893971,-1.2166824,2.706607,-6.965571,-1.8585849,1.3934779,9.043533,3.5819573,2.8181884,-7.575279,-3.073547,3.5800285,-1.7999895
ADORA2A,2.2353141,-4.1738653,0.22313395,5.997837,5.0360575,1.6130357,-1.0946496,-1.1148398,-4.429684,4.7393837,-9.799635,6.3728576,2.2880929,-0.54375607,-8.742856,1.4496375,-4.5899043,-8.125142,-5.562659,2.4509952,-1.3055875,2.7509744,-7.104044,-1.5154461,2.0004983,8.346503,3.0258207,2.027279,-7.616098,-2.0366943,2.128762,-1.1169696
NR3C1,-0.48374096,-2.9953706,-0.051908404,4.050988,1.6161301,0.97151977,-1.9839109,0.17254569,-4.961084,3.8522046,-6.6842923,4.124749,0.38664013,-1.6977006,-4.1189857,1.2951363,-3.8295972,-6.2307262,-3.4019132,0.95258105,-1.0080113,3.12707,-3.6289647,-1.5078589,-0.15603639,4.428632,1.8201702,1.4077883,-3.50555,-3.265538,0.7164969,-1.1276588
CUX2,2.5257573,-0.059122853,-0.80293614,3.4908545,5.1654077,2.6725593,-0.9732676,0.135635,-1.7341305,1.6187152,-4.2444634,3.6570075,0.62199706,1.091454,-5.0791006,-0.7381025,-3.1145163,-4.5010095,-5.2757764,2.343136,1.0897701,1.3953525,-3.138923,2.1706543,3.0935824,4.1131663,0.46722695,1.3003654,-5.152334,0.03139105,2.942892,-1.4456635
ALDH2,-0.9641161,-4.1519475,-1.2149429,5.0587068,5.4428067,0.86967844,-1.8274461,-2.986881,-4.3906727,4.3639307,-8.17153,5.077233,-0.711181,-6.2222652,-7.73278,1.2305977,-5.399645,-6.4043746,-4.015452,-1.5225577,-2.9813879,4.542613,-4.2046213,-3.6795013,-0.25194466,5.5530066,1.0491452,-0.3693661,-4.820574,-2.9325159,-0.59190404,1.005888
CPX-210,3.0475218,-3.0055215,-0.46163252,5.943057,6.031622,1.4614062,-1.5977308,-1.0755131,-3.674535,3.608612,-7.9080024,6.408781,0.7574183,-0.10587045,-8.86952,0.20400271,-4.32986,-6.930244,-6.6916013,3.0632293,0.9509804,3.1988897,-6.1173635,-0.05614884,2.2918499,8.255401,3.2023654,3.215304,-8.172911,-1.9842266,4.5018883,-1.592263
CPX-213,3.2526326,-2.6739135,-0.5048788,6.0432606,6.551497,1.7625942,-1.4705844,-1.2400076,-3.2449994,3.2850049,-7.6234636,6.372785,0.8705711,-0.13777208,-9.119084,0.064129055,-4.1745505,-6.9361286,-6.842252,2.8514876,1.0177559,3.1593525,-6.081266,0.27251294,2.7457361,8.059552,2.7540057,2.8624008,-8.503792,-1.5716926,4.3616724,-1.5533408
CPX-2190,3.2307081,-1.8842515,-0.5753395,6.3635454,5.874071,1.2094829,-2.2381787,0.1903579,-4.8468704,3.0881689,-7.6258626,6.0110054,-0.72140765,0.7492459,-8.745169,-1.2977389,-4.5152736,-6.5979404,-7.7239237,5.283332,1.4057491,2.9548974,-5.4878416,-0.6304838,1.3803076,9.444426,3.7942657,4.034488,-8.48596,-3.0860903,8.0465975,-1.9795111
CPX-2200,3.422618,-2.7810805,-0.52388215,6.11404,6.691992,1.8235868,-1.3927158,-1.3872323,-3.1755369,3.2880907,-7.654718,6.5436625,1.1602222,-0.13749994,-9.26753,0.12043899,-4.056525,-7.081509,-6.9371314,2.879125,1.0731703,3.1024158,-6.353335,0.33249095,2.9730952,8.173408,2.7433023,2.8968499,-8.691297,-1.440501,4.3171964,-1.5576
CPX-6041,-1.5646095,-1.823128,0.022006122,3.1236022,-0.21910441,0.88298607,-2.6011899,0.2437429,-4.682052,2.6337805,-4.675603,2.6107805,-0.2518323,-1.672789,-1.3306775,1.2927923,-2.6934733,-5.5263333,-2.0122843,0.30606243,-1.3994179,3.150747,-2.0220761,-0.87005633,-0.85092837,2.7034705,0.7082656,0.87013084,-1.1812861,-2.9131348,0.44874454,-1.3775915
CPX-6043,-0.9750837,-2.1864274,0.20489897,3.528637,0.29675567,0.5674364,-2.492373,0.29175362,-4.903193,2.8283288,-5.390618,3.440769,-0.21812285,-1.4910393,-2.446188,1.2083039,-2.9366133,-5.7316513,-2.9032216,1.1456423,-0.81302416,3.1254947,-2.598136,-1.1660281,-0.86631554,3.8219671,1.4421663,1.3830845,-1.919067,-3.17018,1.3452033,-1.6786964
CPX-6044,-1.328163,-2.2150939,-0.10187245,2.991094,0.47265202,0.32594848,-2.6865585,-0.11312541,-4.4086647,2.5260713,-4.559762,3.0799477,-0.21440208,-2.8643346,-1.9568061,1.4617953,-2.8564591,-5.047834,-2.7378993,0.22812997,-0.5156997,3.286461,-2.1270885,-1.0228033,-0.8114455,3.0430717,0.85746765,1.0713956,-1.1958612,-2.748252,0.61290395,-1.2495445
CPX-6046,-1.0312885,-2.1222754,0.22793928,3.5986655,0.26457655,0.83004147,-2.4411294,0.31761512,-4.7410393,2.9622214,-5.411558,3.4524965,0.19862232,-1.4960575,-2.3710346,1.3369429,-2.8641248,-5.8598976,-2.829435,0.9969706,-0.83564824,3.1207407,-2.6212277,-0.9723556,-0.7427921,3.7069392,1.2195016,1.3323863,-2.0350285,-3.1158645,1.0692157,-1.6239645
CPX-6049,-1.2738516,-2.102093,0.19992556,3.3506129,0.035339065,0.8065972,-2.4254782,0.20513593,-4.6377687,2.842752,-5.1258917,3.1932724,0.18604775,-1.7698418,-1.9438171,1.4780391,-2.7549887,-5.6930904,-2.5324852,0.6198315,-0.9104437,3.1008832,-2.3674636,-0.9487414,-0.79004496,3.2031744,0.9607018,1.0638329,-1.6044018,-2.96503,0.5512568,-1.5158924
HTR2C,2.8274908,-2.6884181,-0.47562534,5.511381,5.6074657,0.9128636,-2.0207727,0.30045658,-4.4190645,3.309208,-7.6031337,5.8512883,0.029740363,0.31805563,-7.748659,-0.48100653,-4.464405,-6.4021816,-6.7363048,4.311762,1.3109896,2.4674456,-5.414945,-0.48952654,1.7848227,8.146842,3.6582859,3.7578218,-7.3357735,-2.788907,5.8525267,-1.4881103
RHO,0.07245083,-4.581401,-0.9393631,5.4786973,5.6151257,1.0218155,-2.2518206,-2.8311691,-4.8667126,4.7921143,-8.213317,6.447524,-0.7905758,-8.971618,-8.2558155,1.7799838,-6.3085403,-5.337828,-5.6889253,-1.4661951,-0.38119787,4.2622714,-3.4441218,-3.7690127,-0.7772641,5.846308,1.8345543,-0.14781481,-4.830075,-2.8778298,0.60758036,0.7626756
ADCY1,1.0858337,-4.684293,-1.9978697,5.377845,7.145202,1.0331371,-2.2835221,-2.792278,-4.9335623,4.962981,-8.593978,6.8776755,-1.0189766,-7.7207265,-9.723983,1.2815698,-6.675899,-5.375288,-6.818765,-0.7763496,-0.123353146,4.472971,-4.745335,-3.3218544,0.45024434,6.722828,2.7489648,0.87757784,-6.6376057,-3.2901535,1.3110243,0.5128801
ADRA1B,3.1823933,-3.619859,-0.69409084,5.2013655,6.6943564,1.0657128,-1.6762135,-1.6404576,-2.9041116,3.2909572,-6.948662,6.3277245,0.95701075,-2.2498138,-8.765239,0.7084132,-4.5864177,-5.480971,-6.807338,1.8107703,2.0454004,3.0024946,-5.5708604,0.21222328,2.642409,7.1365957,2.8147395,2.8969488,-7.3626647,-1.0927573,3.5205314,-0.6209888
CPX-2164,2.2122958,-0.7245357,-0.9110978,5.24906,3.526643,0.8031221,-2.9343197,2.6892369,-6.704127,3.4120684,-7.508994,4.6419415,-1.6096698,3.6195726,-5.656946,-2.6349335,-3.8960621,-7.13095,-6.9657836,7.3860064,0.19596002,2.5159144,-4.643721,-0.82415295,0.19215114,9.237285,4.8070445,5.2561793,-6.6721077,-5.1525393,9.931392,-2.983803
CPX-2166,2.1404464,-0.8554582,-0.83643806,5.303542,3.4738033,0.86167604,-2.887126,2.539259,-6.656018,3.4261274,-7.5188327,4.6961837,-1.5646214,3.452055,-5.7449307,-2.4480467,-3.947336,-7.0882063,-6.817197,7.1123495,0.15010211,2.59233,-4.669808,-0.8699753,0.12876639,9.158261,4.745398,5.1252613,-6.683733,-5.0739074,9.578359,-2.9311023
CPX-2167,2.0338292,-1.0148482,-0.8965072,5.1673126,3.5096126,0.76798606,-2.852186,2.4905624,-6.563037,3.5293496,-7.538058,4.6789174,-1.444147,3.15011,-5.688261,-2.3654158,-3.9671855,-7.0903883,-6.7221413,6.8843837,0.069645986,2.570911,-4.6721005,-0.92202526,0.22940874,8.998695,4.673317,5.0484076,-6.5042434,-4.981838,9.209639,-2.7829921
CPX-2168,2.179522,-1.1034954,-0.8504672,5.351324,3.745227,0.84118205,-2.837194,2.3028305,-6.516781,3.5191693,-7.6300554,4.8048244,-1.4880393,3.0106235,-6.024217,-2.288117,-4.1073737,-7.086534,-6.8179846,6.8528666,0.16591331,2.6273992,-4.7280087,-0.9491598,0.25704575,9.147732,4.6630797,5.002506,-6.7935114,-4.9168015,9.190689,-2.740287
CPX-2174,2.221646,-1.0693791,-0.8383361,5.407435,3.8118665,0.8580623,-2.8472393,2.1824546,-6.3979774,3.478203,-7.645956,4.858192,-1.3697883,3.0776985,-6.145485,-2.2975414,-4.048496,-7.175679,-6.8765388,6.855196,0.12813143,2.6631231,-4.8880124,-0.86769503,0.36357754,9.2523365,4.6368227,5.0166574,-6.9162803,-4.8404264,9.270282,-2.722628
CPX-2951,2.1389563,-0.47515184,-0.95828575,4.847973,3.4858859,0.7257864,-2.968674,2.8217974,-6.487262,3.2135568,-7.0181346,4.283206,-1.7010319,3.4616258,-5.155101,-2.753909,-3.7836204,-6.7502513,-6.8097577,7.306686,0.2829721,2.2945867,-4.1907377,-0.6463317,0.22297527,8.714524,4.5985155,5.1398807,-6.14971,-4.9394913,9.877772,-2.903503
CPX-2954,2.2286217,-0.7468642,-0.90396315,5.1387935,3.587853,0.7828357,-2.9013393,2.5706766,-6.5152235,3.4000106,-7.453444,4.5682645,-1.4845532,3.5865889,-5.5678434,-2.6235492,-3.822252,-7.129805,-6.8231997,7.2550044,0.06373376,2.411164,-4.6566734,-0.7527374,0.34234014,9.0701065,4.6949525,5.131317,-6.5364494,-4.9437838,9.657159,-2.9316075
CPX-8571,2.1054466,-0.7464893,-0.92175585,5.137297,3.5766177,0.81794256,-2.898392,2.4824164,-6.525909,3.430601,-7.4586883,4.5262866,-1.4973711,3.3792145,-5.5789785,-2.5300727,-3.8613765,-7.144364,-6.7762995,7.0221663,-0.04418076,2.5570652,-4.576293,-0.8081702,0.29368138,8.999976,4.5612135,5.0097957,-6.525345,-4.912778,9.448922,-2.8848484
CPX-8573,2.093116,-0.45326364,-0.8940875,4.8587236,3.3929565,0.60934025,-3.0273867,3.0359254,-6.807607,3.2714489,-7.110349,4.254621,-1.9342264,3.5572374,-4.9677467,-2.949131,-3.811106,-6.7790728,-6.85467,7.5449185,0.18161699,2.1749604,-4.0979147,-0.84487945,0.01517578,8.732739,4.754622,5.2073474,-5.9992023,-5.167673,10.219123,-2.9813058
CPX-8575,2.2220073,-0.7848861,-0.8514448,5.167503,3.5020723,0.9356837,-2.7935233,2.5588295,-6.490541,3.4375978,-7.4061885,4.673929,-1.2982744,3.539108,-5.6050563,-2.4617095,-3.7663617,-7.097758,-6.8128643,7.1164403,0.22227582,2.4386253,-4.6559863,-0.7088574,0.3410586,8.93295,4.642827,5.082106,-6.620186,-4.961925,9.418497,-2.9426975
CPX-8579,2.1189787,-0.52615726,-0.9356838,4.840788,3.3639941,0.6965755,-2.9685152,2.8404229,-6.636188,3.2926033,-7.127986,4.2788906,-1.6766118,3.7331276,-5.0688243,-2.7439322,-3.740765,-6.883097,-6.732713,7.3765297,0.12659658,2.3071766,-4.332277,-0.6759989,0.1972019,8.778868,4.7126145,5.201389,-6.14382,-5.057116,9.806947,-2.9843051
CPX-8701,2.1920419,-0.664382,-0.8165468,5.1867,3.4167697,0.7674457,-2.9543555,2.7483132,-6.727588,3.389433,-7.464213,4.559843,-1.6859627,3.7009196,-5.4327254,-2.7140324,-3.834763,-7.066416,-6.8462873,7.433906,0.14573377,2.3832395,-4.5055103,-0.8681324,0.07107813,9.092692,4.8351135,5.2283993,-6.48075,-5.132319,9.959895,-3.0264616
CPX-8729,2.1411788,-1.0513964,-0.8373096,5.277284,3.523868,0.7656224,-2.796713,2.514151,-6.442211,3.4669294,-7.4924774,4.8231072,-1.4144794,3.2008266,-5.8337255,-2.2919693,-3.9663336,-6.9792976,-6.809382,6.974998,0.3748587,2.5791411,-4.7235875,-0.7944893,0.301884,9.13755,4.741418,5.1699743,-6.6384115,-4.938341,9.30719,-2.8233333
